Id,SalePrice
1582,127538.25242145521
1583,306350.3756204462
1584,232393.47234348918
1585,146917.29207064124
1586,92834.08438320525
1587,110820.21140042857
1588,141262.45881491379
1589,109103.83589950597
1590,133390.1450502505
1591,101938.35888728825
1592,131680.22544430746
1593,118474.13673801994
1594,127382.94998171968
1595,133855.03740818778
1596,200621.42663424544
1597,170538.45387243916
1598,180913.47472120254
1599,159597.73467947636
1600,175011.69784197336
1601,87818.12810225194
1602,114889.31289715818
1603,103905.84732291457
1604,265816.51759356493
1605,241073.49969960106
1606,161857.72058666352
1607,164847.0451539552
1608,213253.22206180907
1609,190818.5534930833
1610,162316.57181554005
1611,147671.11718278885
1612,187760.80051060818
1613,178973.45480255937
1614,120700.17121407055
1615,93816.53505480118
1616,91326.79920771385
1617,98513.39801699528
1618,123776.31796817001
1619,134338.52984676082
1620,176267.0464721583
1621,140332.00240812177
1622,143708.1775862994
1623,256060.26443977255
1624,217853.21557131186
1625,126921.7058559994
1626,168327.63306295604
1627,187279.55616451518
1628,260750.96562834908
1629,173991.64838575225
1630,296304.97035427357
1631,199082.60325898533
1632,229424.3380650637
1633,173333.62208325212
1634,187489.1613621353
1635,182360.8174290832
1636,167824.4966450784
1637,184439.54037582147
1638,196723.9140794099
1639,181264.41419779512
1640,235136.2296562156
1641,178088.87105025892
1642,216213.48462666807
1643,218730.63724230594
1644,215691.65637141062
1645,187043.37611649203
1646,154827.76932052406
1647,161168.36176684216
1648,140992.41966744617
1649,136746.0222004101
1650,125038.78634328535
1651,123369.11772869824
1652,99939.14615924875
1653,100670.31924935541
1654,155715.66914398767
1655,146484.39603327858
1656,150483.57643417292
1657,155359.31252567915
1658,154649.30087017876
1659,128353.31622111842
1660,151167.26493636455
1661,383196.4627298898
1662,325678.44234595104
1663,358898.58895012893
1664,386661.3850490274
1665,304393.2301218652
1666,317309.775385837
1667,327332.00849770516
1668,323571.07146619447
1669,282010.7020149858
1670,327680.79019746167
1671,267524.03214596416
1672,379572.27959344734
1673,288862.6599671611
1674,246192.51920988032
1675,196920.0700009432
1676,195543.430650696
1677,207291.02091198124
1678,378128.4484864252
1679,367184.2264821679
1680,299485.8908237501
1681,238406.04156781276
1682,304750.4490126353
1683,197278.73850360906
1684,185095.3575967384
1685,182638.03882692955
1686,183186.2490301557
1687,172155.0655675888
1688,195265.8509143412
1689,195276.5924375399
1690,190768.36002376876
1691,182889.37048428232
1692,244281.15351871363
1693,173892.2944629346
1694,183113.74353363935
1695,170311.37094960356
1696,261072.824751904
1697,166734.34783706404
1698,320578.8833555406
1699,308782.9741221985
1700,240990.65851389506
1701,258634.33553869335
1702,254282.50761678684
1703,254866.90717570682
1704,284556.0897824605
1705,227867.79279362052
1706,366914.06477626704
1707,210763.53000209233
1708,208504.76208615268
1709,254434.55140590586
1710,219122.1246609044
1711,248983.32662743612
1712,260756.54605215034
1713,266360.2347648675
1714,218305.307968497
1715,196405.14510624702
1716,176627.51056962303
1717,165139.03634013046
1718,132728.9695092989
1719,205184.4457231058
1720,237708.20309262146
1721,164308.631057001
1722,125999.63031393332
1723,156673.65499644715
1724,214213.92411728372
1725,226554.62458153217
1726,188526.15925605877
1727,180141.20638004315
1728,189604.8293897438
1729,160963.04577468798
1730,149706.44750575238
1731,126897.56646452087
1732,129164.95259029703
1733,126489.41206653035
1734,129653.49346685069
1735,132365.38871972467
1736,124251.96481704357
1737,263635.14461673493
1738,210972.17947089512
1739,249861.9135337103
1740,227881.83082262357
1741,183245.83590022207
1742,169913.50460924677
1743,171512.64472267733
1744,255080.41262910122
1745,204642.0525347866
1746,194105.38678388754
1747,199493.93214448757
1748,208790.10959043136
1749,160870.68603888052
1750,140641.5346903956
1751,212523.09252320108
1752,124901.7296050137
1753,152518.4648791866
1754,192431.62113628152
1755,165932.50602556585
1756,124952.27140650284
1757,121696.80819354099
1758,149189.57415763792
1759,161982.71669524748
1760,162820.22765724556
1761,150655.3035582215
1762,174483.0229633812
1763,168120.34935252098
1764,121929.45289928769
1765,166952.522957169
1766,169433.3279677944
1767,196494.59015292718
1768,141924.99927115522
1769,163940.2150266841
1770,139023.44508046913
1771,133542.5935391097
1772,139051.17769674363
1773,139369.7412510772
1774,156407.27470102994
1775,132746.56808056842
1776,118426.10254373765
1777,114509.217520201
1778,130380.8976028243
1779,125113.50214719496
1780,166551.85334166678
1781,132762.0836149387
1782,106057.84858358557
1783,135243.41836212054
1784,110182.42134823553
1785,121533.8052897703
1786,153056.12947315996
1787,160171.57769116396
1788,84933.53265433024
1789,105863.38278371812
1790,100823.1326196823
1791,174887.1216111466
1792,149092.32556846683
1793,145590.5356076654
1794,134196.3418198931
1795,134201.28653980323
1796,127415.22815752238
1797,117945.5429615469
1798,128864.10613231077
1799,110798.98218602665
1800,129421.5520941812
1801,130117.60425505988
1802,134730.24557836735
1803,157939.56726229197
1804,140605.4793933934
1805,137173.78316704757
1806,119789.34364401353
1807,136270.1206952724
1808,119787.3099975608
1809,122429.8910818013
1810,139043.6676681827
1811,114777.33265371677
1812,109385.52428850123
1813,120100.8518343016
1814,104700.12017284913
1815,81349.17744818132
1816,105226.53668510479
1817,132185.70202849558
1818,145998.25755600902
1819,119122.60263686143
1820,88608.80589969776
1821,115032.86295594065
1822,145834.16646863686
1823,81468.75658150345
1824,131413.02306985398
1825,131805.4088539053
1826,110676.95357071144
1827,111165.65788848074
1828,130356.98856445568
1829,117389.4586182544
1830,137041.75930076797
1831,147711.07751908546
1832,122009.8031876527
1833,141062.6317842938
1834,126155.76308930715
1835,140008.1190286302
1836,128599.19358526543
1837,99772.34031662937
1838,125129.4269712887
1839,99009.80952640485
1840,136931.97530053346
1841,137124.2394969863
1842,100021.74550958056
1843,142425.85972201527
1844,136902.76810376297
1845,142297.83990358576
1846,152730.2680377215
1847,158617.14649397007
1848,77111.70033355117
1849,119729.2660014322
1850,125336.40122300373
1851,148438.94314493035
1852,129663.4812251128
1853,140163.57885228397
1854,166117.42065620568
1855,151583.03604532775
1856,217490.82276213632
1857,160148.99354361108
1858,140325.0087120727
1859,127734.14161527998
1860,150169.26210765966
1861,127381.79835871913
1862,255879.0675578097
1863,247553.319476365
1864,247811.67159070662
1865,302184.22948881215
1866,313955.9994248904
1867,231056.74595218516
1868,290181.0049456179
1869,201565.41904844047
1870,213897.6084841254
1871,251240.53335810415
1872,183118.57908224312
1873,225759.71392861946
1874,138555.01404020263
1875,201236.99496110633
1876,193851.4523688636
1877,212547.19101305134
1878,217538.9470256579
1879,130641.93505903777
1880,134569.00916444376
1881,242964.18137960095
1882,246270.5245117874
1883,198778.79840075676
1884,209491.24193558889
1885,235236.47361667486
1886,289454.161026019
1887,205965.7610959987
1888,264026.6924540713
1889,173488.99216984297
1890,134013.2036603071
1891,138590.31216063513
1892,115797.47064370752
1893,133796.79420207735
1894,134175.6781077663
1895,149263.12687662203
1896,123497.64527252043
1897,127349.04046961029
1898,115667.34361421021
1899,136165.08725944266
1900,126182.75152956219
1901,147574.4075029099
1902,138405.52737514416
1903,179416.81866356827
1904,135399.8189957598
1905,177859.8757656214
1906,152783.93086888752
1907,184845.25153693152
1908,119289.67251261289
1909,135428.3031829788
1910,129119.6857540247
1911,181263.52730604802
1912,253804.65755368333
1913,155365.88150583382
1914,86093.00111760905
1915,281142.02547281975
1916,94106.00976729309
1917,245614.60821934036
1918,136613.20276450418
1919,156527.37048070785
1920,176972.33382487556
1921,342490.3546853091
1922,291491.26083913894
1923,198359.23491346728
1924,221619.59154112628
1925,214645.5889081675
1926,356593.6081228729
1927,134849.29718760087
1928,164150.11576465264
1929,120573.30604772392
1930,134616.76183000393
1931,143343.65006766524
1932,141897.01672456306
1933,171826.297004474
1934,180029.53124499647
1935,178069.93868559483
1936,184784.140241338
1937,180666.23010613857
1938,183340.85860772044
1939,238711.1451384963
1940,191809.6494177891
1941,183188.08860229136
1942,187763.97007502947
1943,196519.10135578443
1944,313470.715809037
1945,340712.4650631795
1946,161842.47502854135
1947,278942.30396628944
1948,167241.59845075323
1949,233131.26318401474
1950,172001.64214268097
1951,241742.1772426186
1952,222603.8110321387
1953,168863.0842211153
1954,188701.63468605705
1955,133501.0479906827
1956,252885.02196772152
1957,163558.34160336168
1958,292644.36714591156
1959,147139.6016361314
1960,120917.04289992177
1961,124782.05192304555
1962,100517.01708337782
1963,102954.65793241792
1964,113222.11783637565
1965,149695.6752289102
1966,143665.86764019873
1967,282076.3821800756
1968,361629.80104386056
1969,363928.70265031833
1970,380749.75851135043
1971,360244.46359971206
1972,329890.0271339685
1973,256655.3207091655
1974,304710.0258285105
1975,366746.74321702647
1976,265561.8646760056
1977,340110.26005709864
1978,334879.4519236385
1979,311690.6206431792
1980,200733.430876469
1981,313227.9884575286
1982,211889.76553316446
1983,207531.3934758141
1984,176141.18208908886
1985,214071.36352857298
1986,217283.1666858005
1987,185963.94336911454
1988,186409.35943311223
1989,196409.8322528664
1990,216570.46757071847
1991,208629.4294286443
1992,208221.0804124692
1993,178489.1269271348
1994,225658.12860300258
1995,186038.64094090188
1996,248533.39441819605
1997,303235.54820704146
1998,314100.3823048237
1999,245891.4969964708
2000,298060.68757022446
2001,270200.6633686053
2002,245580.80411141991
2003,250331.26372973018
2004,253969.37430602245
2005,221288.4893600708
2006,208098.16855080196
2007,251348.03616895585
2008,198707.86966403434
2009,196923.9109136018
2010,198675.56902938045
2011,135848.07763563332
2012,186233.45325307138
2013,187307.91482531125
2014,192498.40840282882
2015,197079.28128150414
2016,195474.59014871993
2017,198734.359970469
2018,129759.07675501723
2019,131639.44149712237
2020,117427.87729042015
2021,120661.1351785193
2022,175255.4978998032
2023,149143.25051055697
2024,245337.15154193033
2025,312907.37589160324
2026,185146.51163274073
2027,157255.6964206673
2028,160634.09268899757
2029,166778.34648845726
2030,255231.42536343928
2031,210055.7260925174
2032,223213.6590771712
2033,240426.62272756916
2034,164382.20758990487
2035,197578.0758272838
2036,180517.2730795556
2037,185069.11681143727
2038,242841.00422635948
2039,193533.92154392184
2040,250479.13359974045
2041,230206.75827550993
2042,201031.10100391743
2043,165890.5372983085
2044,173663.2294365319
2045,201250.8686309776
2046,143044.53012926478
2047,148551.90510177644
2048,132149.8087164464
2049,141716.74323885117
2050,172323.12518089358
2051,114645.58389018639
2052,136449.35776491996
2053,141189.3171307331
2054,96970.43008647088
2055,164132.43487896348
2056,136608.80100098727
2057,129370.2408222846
2058,211653.9154751854
2059,141793.2040709455
2060,162236.65471975144
2061,167380.1465747611
2062,135384.96029849414
2063,114272.19344642169
2064,140637.62772076775
2065,121743.67718019143
2066,167676.44860226937
2067,136664.17338219756
2068,146761.63561406778
2069,94502.63555076033
2070,110531.0190390639
2071,107108.65959103577
2072,140276.19547356482
2073,140533.67043523781
2074,172360.408453767
2075,141288.51607127066
2076,121731.19345669562
2077,142841.59731144927
2078,130261.84858003183
2079,132897.23133082778
2080,117312.57321518072
2081,126868.08351110385
2082,132188.8568820455
2083,138533.42626847528
2084,113263.12223289654
2085,131277.0205268783
2086,120939.71822430337
2087,124413.7023106201
2088,109169.99328218198
2089,97621.90681568718
2090,126190.91174158582
2091,118205.98921723812
2092,131496.1676488268
2093,127549.00729277793
2094,111492.77789829679
2095,142670.79357032166
2096,91703.55262189072
2097,99118.95073159866
2098,135290.21230361806
2099,83625.41154885225
2100,112438.25831222182
2101,131545.79121446318
2102,131468.935724666
2103,109071.2617821045
2104,135760.745337935
2105,122568.78926131078
2106,99230.25495796974
2107,181163.10966771914
2108,119491.15695981834
2109,113981.64712987666
2110,130460.31409938385
2111,136723.7043250843
2112,140031.44914806332
2113,118793.85263739647
2114,114179.81951724214
2115,146315.73562279288
2116,118604.57675706634
2117,140326.03769099913
2118,124263.90729978948
2119,109841.03093700885
2120,112123.14229641847
2121,99290.95443003792
2122,109869.51811551768
2123,100025.20956480622
2124,158132.51161987928
2125,137228.10904909682
2126,152997.62380953718
2127,141657.2831782514
2128,127025.29205647297
2129,105617.05950917557
2130,133202.2883458488
2131,148580.92456518378
2132,121163.15211763332
2133,123704.03962101595
2134,124642.76316025534
2135,112016.03074748327
2136,100628.58032038114
2137,121767.869760898
2138,136028.72002938605
2139,149628.99805049997
2140,132152.88092921305
2141,138715.93700973847
2142,135932.25474329025
2143,142641.5491237789
2144,130551.21858716385
2145,132118.45418560965
2146,146052.28505543733
2147,161563.66069147128
2148,125157.36468826441
2149,136316.6925356276
2150,202016.2360744179
2151,119490.7692471727
2152,168766.4164563952
2153,155444.6653306742
2154,106598.08482773967
2155,129104.67986839182
2156,238598.96114657586
2157,233048.9350059493
2158,227428.54013481998
2159,205990.50498347834
2160,178720.18793211188
2161,244627.66542403944
2162,339697.07476044644
2163,334128.9254639736
2164,236273.27666068877
2165,172409.75932336482
2166,142848.94289879597
2167,206228.58964247318
2168,197651.90491427653
2169,195861.65316590338
2170,211911.80663730123
2171,142798.1597111719
2172,139334.86156144747
2173,157189.8177080931
2174,232466.53460011407
2175,262984.35296763066
2176,301996.45425161265
2177,240218.40867136812
2178,211328.88088077947
2179,148247.67546898097
2180,213630.41082894625
2181,201459.0893058027
2182,231301.83944889237
2183,199995.2828295336
2184,133731.0921451557
2185,129055.75563271114
2186,144205.7275596888
2187,147350.23294321398
2188,150524.91162267895
2189,200888.65038760204
2190,92204.74940814084
2191,93381.49497186586
2192,93998.15010931087
2193,99699.51163764953
2194,105352.44246646324
2195,121467.92184598137
2196,114116.13619675832
2197,122797.77629195419
2198,154493.36028626183
2199,162335.93547457823
2200,128512.27676548282
2201,132374.6058802659
2202,167246.55848087903
2203,156291.6575791666
2204,165770.57121169163
2205,122223.16135257971
2206,133881.4998359504
2207,170571.58110482225
2208,207753.9481978677
2209,191156.1377482999
2210,122815.35150928552
2211,113333.48378113164
2212,114841.05057659984
2213,105325.1805212632
2214,140939.83635321227
2215,104258.8469500729
2216,147932.1260402864
2217,99439.50136780254
2218,94356.62624244545
2219,89672.70346699787
2220,95114.00102230354
2221,282193.341553554
2222,258495.96373918763
2223,282210.64338220214
2224,216121.09481502543
2225,139897.51811776793
2226,204367.46487333596
2227,197458.7548613357
2228,266317.6679620127
2229,225206.32811279668
2230,159303.08478948596
2231,212293.45034138556
2232,186909.3192590201
2233,175802.31177084753
2234,233206.12150138328
2235,230160.25048332053
2236,263932.2494844608
2237,335670.66951316386
2238,200765.04314424325
2239,119899.24102235195
2240,164676.7666005618
2241,148380.46973471667
2242,131399.02268497838
2243,128368.15359910074
2244,104687.93504819807
2245,103893.2444578086
2246,141735.48653479834
2247,105279.57553096247
2248,124081.47823888384
2249,126884.8585267131
2250,134535.7714747045
2251,132179.7521916433
2252,176148.02923786693
2253,161079.66008142527
2254,175182.56780892712
2255,188356.87066102444
2256,181518.8764281758
2257,197921.1175958507
2258,175217.44064203283
2259,179970.94849314977
2260,156065.98809159285
2261,173134.9635547757
2262,197632.21339714993
2263,321939.68454809114
2264,353122.3532588761
2265,158989.92664655115
2266,258441.4714162248
2267,327910.7402726751
2268,346450.8275577423
2269,160679.7520669653
2270,182318.45386428232
2271,212135.27953719458
2272,196222.41193440917
2273,164773.00102934355
2274,171829.87396694339
2275,166281.13331525036
2276,172692.347281566
2277,176986.10301857634
2278,147692.8089554497
2279,125254.4783890321
2280,117243.99461841967
2281,184514.8600690982
2282,190231.3332481303
2283,104379.24441053638
2284,113879.62260517215
2285,138023.56819123248
2286,127518.80930899872
2287,335136.5476455468
2288,277941.34011060174
2289,326635.51099271426
2290,371119.92955883796
2291,317153.6332724068
2292,374527.68957486976
2293,380079.3356590313
2294,355553.86210312066
2295,372897.7645127262
2296,264612.13545939495
2297,294765.4103509981
2298,319008.83554490557
2299,336299.8569088274
2300,310910.42506851186
2301,276739.0688784328
2302,241431.78168149336
2303,240227.7005642388
2304,241203.83965308947
2305,190743.80951840556
2306,192266.82059745013
2307,195758.80347921397
2308,228505.81141600132
2309,261338.76514038563
2310,209877.9150378085
2311,205642.95697530318
2312,175863.25678682065
2313,184104.75558519913
2314,179670.49916510386
2315,185191.9456776083
2316,189546.61158891732
2317,184636.1762769306
2318,184716.68236365257
2319,184903.66325941164
2320,187794.60244709832
2321,235347.76604949363
2322,187165.936110493
2323,175584.18535790226
2324,182173.94399710858
2325,218644.395385094
2326,176229.02203392697
2327,210187.30031610874
2328,215891.94073425408
2329,186093.9715664891
2330,182935.15812515994
2331,333575.3131639765
2332,327514.76469576877
2333,296255.1726289575
2334,258805.22654577796
2335,258510.90289690296
2336,299873.4763474929
2337,196630.91513279208
2338,256898.11847918964
2339,232536.8036929684
2340,353140.2119658819
2341,218328.45465994524
2342,226499.4413094578
2343,225850.25991728224
2344,223715.39127385552
2345,232758.98938480282
2346,204531.22087508172
2347,198400.29747293264
2348,219069.50225471286
2349,175403.35816077187
2350,267278.9079885998
2351,244771.4916371102
2352,255448.73389808956
2353,264279.5890119153
2354,127216.32804840364
2355,138806.3568121549
2356,153996.4499976147
2357,208553.90059499667
2358,199980.78136459083
2359,126571.17788517756
2360,123084.69798771634
2361,136913.24272075403
2362,250855.87619578233
2363,140024.8616024823
2364,151534.42567891
2365,208970.05051528235
2366,185409.58566208102
2367,223681.1790385301
2368,204934.83548499824
2369,219935.48548615133
2370,167954.53167869002
2371,169442.3143421583
2372,187697.77070835093
2373,242197.02654145082
2374,267002.241133916
2375,228567.51489381093
2376,243378.5862324526
2377,270541.2786527776
2378,144344.0560432771
2379,188555.22612351133
2380,144135.8149776047
2381,162726.69226988827
2382,187234.25848129246
2383,212137.94779590573
2384,233457.1364852901
2385,154756.75489059306
2386,139580.04101374102
2387,134331.2956084822
2388,114096.5296149415
2389,132297.40301491637
2390,142842.09292261332
2391,135591.46265451133
2392,119938.96436080834
2393,158073.78550862483
2394,144876.66111930535
2395,188373.6685786599
2396,146861.46291160362
2397,193717.3928425709
2398,129884.01010121619
2399,80075.32387667577
2400,77189.93131852226
2401,117459.5068149928
2402,136759.69283527494
2403,141632.70541925717
2404,149086.31928542783
2405,156142.99339036315
2406,131062.83395853748
2407,127806.25544346814
2408,136738.90109125208
2409,136487.51193424777
2410,165890.71352408177
2411,123057.33103378993
2412,152910.13304350188
2413,135951.95184347493
2414,129833.87864720676
2415,140069.17382714344
2416,122799.8323234652
2417,129681.06930948002
2418,124473.55330945698
2419,139399.04361004743
2420,129651.10966880569
2421,150798.55156368378
2422,118045.74555254725
2423,130519.77509852375
2424,149739.63737451853
2425,192329.339104582
2426,136728.1308230321
2427,130654.07342613045
2428,156580.80686768054
2429,123770.56248186203
2430,128969.43854734354
2431,127619.45560854475
2432,135441.91315042667
2433,139602.77669409642
2434,137293.14787025625
2435,147703.21503675418
2436,117158.79116690854
2437,117790.01149153268
2438,128673.9232946139
2439,117793.32109019322
2440,122528.0548276645
2441,106502.16219377215
2442,109467.38928044608
2443,121924.33839703588
2444,130261.98455827468
2445,96002.36579152342
2446,136912.1108191439
2447,167906.7898059044
2448,139817.10974406204
2449,110789.15680152162
2450,145139.4260891076
2451,126349.58074157346
2452,192811.2500955918
2453,102178.26314649393
2454,128783.32473221014
2455,117045.17504744773
2456,127929.77471871073
2457,118229.77346331962
2458,116983.80107531074
2459,111137.38284942786
2460,133781.58465435056
2461,116161.17568742821
2462,129818.5779279831
2463,116217.34734137032
2464,156842.0933620616
2465,132591.46257568052
2466,126679.66758728515
2467,134339.26962629688
2468,100894.50737524133
2469,102800.67155633178
2470,177877.53224424826
2471,169249.12461998366
2472,160532.12965544703
2473,122601.77815328169
2474,114081.52341756909
2475,192359.26381732643
2476,111630.13327614374
2477,127784.80998105142
2478,162447.1482369383
2479,121464.20523358871
2480,141908.9791033857
2481,132882.78231933375
2482,131655.4952919652
2483,124889.82309164006
2484,126175.16778471004
2485,125220.06022175432
2486,153533.37407391306
2487,192978.49378361247
2488,136700.73232941143
2489,151029.0026825112
2490,148533.26918346048
2491,102160.05030808997
2492,182540.52008338884
2493,145689.761354134
2494,154987.82224943305
2495,107265.80349704345
2496,208092.40384290743
2497,146034.85614567954
2498,120385.29273223039
2499,103260.65620910963
2500,135564.0993372494
2501,137451.24521696672
2502,146211.14107390583
2503,114769.66252762424
2504,181020.247072531
2505,214453.7596309427
2506,257725.82159434288
2507,283147.32802115637
2508,256457.9427444596
2509,230865.26052792103
2510,228405.042527991
2511,190499.48475082117
2512,207705.5408440995
2513,214200.65094417415
2514,205846.5564884958
2515,144252.92243953212
2516,166805.46705980971
2517,136054.78883871817
2518,147046.15597324466
2519,216315.1480669659
2520,206983.21887718418
2521,196590.05579389745
2522,214794.3655673139
2523,134877.13147680563
2524,139198.7702917728
2525,140601.0217677697
2526,135382.20918120065
2527,124074.84021431142
2528,131997.70723848842
2529,127138.44906208415
2530,116726.44917020947
2531,237266.39970858538
2532,218940.24972103682
2533,202100.40865348844
2534,234284.65839365489
2535,278051.6098871276
2536,222172.99756604695
2537,206439.83107441134
2538,188371.61222105497
2539,186785.17956631153
2540,185938.60138422606
2541,185218.84999831772
2542,178317.2230943107
2543,134203.62024190222
2544,127436.86769942312
2545,138819.20930721634
2546,143084.8546723047
2547,135592.66051283086
2548,150847.67327589012
2549,161225.05838382815
2550,379206.2824036919
2551,145700.48803600518
2552,123252.83287937375
2553,94804.36522840692
2554,116062.12901728375
2555,114575.95977783148
2556,112396.00931432082
2557,121832.53571727753
2558,148746.04524594013
2559,140968.0917244027
2560,131548.6195587789
2561,124372.3187000435
2562,125805.94474134626
2563,135983.28279348457
2564,168721.2117184968
2565,134532.49875363547
2566,152992.27190550658
2567,131551.5067294528
2568,176069.53049618567
2569,187562.39730481812
2570,122479.7743352062
2571,191234.89276129112
2572,147684.1484540459
2573,203378.52218300808
2574,223450.99872488301
2575,120854.8926556274
2576,124131.80936770358
2577,139870.1703003365
2578,99834.81950629878
2579,93486.88446369319
2580,134763.30399086856
2581,127299.98679375
2582,115592.67120120884
2583,248063.37013521334
2584,160259.70161091714
2585,200711.47116948068
2586,208669.58730881326
2587,196764.8313064606
2588,135487.06369280184
2589,144623.80209585745
2590,208530.4613173083
2591,190383.23007116554
2592,222021.48448779876
2593,236822.54981409002
2594,168245.3147816743
2595,200460.1893863187
2596,316367.5107826014
2597,205740.61910005152
2598,260203.10738862652
2599,313160.90945904684
2600,138892.1029940997
2601,148138.65841890144
2602,97366.13689855035
2603,100673.46726444353
2604,95663.46887372945
2605,100167.52988341027
2606,148142.50784933177
2607,177036.4578452814
2608,187972.08650599697
2609,157991.93198125905
2610,104459.75175772238
2611,146144.2461584232
2612,149411.7331978113
2613,127460.95773443751
2614,126648.2810132273
2615,150206.036714471
2616,137758.34380191448
2617,176348.39009663605
2618,179696.6925117353
2619,202341.28155428992
2620,178237.37636939806
2621,182686.75120290756
2622,185824.96190942853
2623,238047.20778209047
2624,293283.8682616638
2625,261699.35721883978
2626,170613.95084856637
2627,165174.2173135115
2628,348937.1421665597
2629,361780.1743299861
2630,307821.034650416
2631,378236.69073195127
2632,343821.6962464609
2633,275899.56607098697
2634,355026.867266034
2635,152137.3601576544
2636,181605.26460198898
2637,165400.50674985786
2638,236078.76762568858
2639,175993.5870526296
2640,151170.26799046726
2641,116449.41405971308
2642,200480.8615041352
2643,111977.72591553639
2644,135653.1356857239
2645,105282.60510368871
2646,99740.13249041406
2647,104506.28443643423
2648,143607.82830101185
2649,140871.68653649747
2650,135552.78899001348
2651,151819.33870579314
2652,359741.3782989584
2653,252645.74190103193
2654,272421.64774076483
2655,363017.87607310014
2656,302856.90680607356
2657,304244.95385777415
2658,273756.7142375425
2659,282010.8487989389
2660,326243.9089971388
2661,318447.8820243803
2662,341725.2733128982
2663,268096.7669592519
2664,260166.5656436306
2665,298098.647175774
2666,269712.7301563429
2667,181162.2875753102
2668,188617.34412337412
2669,187811.0639324878
2670,273944.2916651843
2671,189639.64339201237
2672,195645.62695675643
2673,206972.4197403131
2674,204023.7682868794
2675,174949.5752289316
2676,192846.21010767383
2677,195045.17033163444
2678,237371.49466031764
2679,262193.04772968154
2680,267542.0082137115
2681,344159.8872043552
2682,298163.3092480269
2683,369818.5618889697
2684,302311.4536740237
2685,300125.3313118045
2686,254088.42985611828
2687,282033.972170815
2688,224995.60246209282
2689,197318.16772722377
2690,358143.4710682759
2691,194329.3943531002
2692,128983.68871493771
2693,203419.2851738427
2694,129414.86554605242
2695,198343.05043976248
2696,190715.15874801358
2697,193779.0567433208
2698,197542.84730190388
2699,187969.7996964802
2700,176207.9405866806
2701,165375.53771325186
2702,125561.71275157515
2703,133824.74346688614
2704,138902.05910527508
2705,127268.94514824227
2706,124838.67329237619
2707,128405.12728677297
2708,132886.6019260528
2709,105886.36719334256
2710,128512.79154029959
2711,248203.16323393566
2712,326647.7525987371
2713,173423.78538666564
2714,159318.65777462238
2715,169540.36675113274
2716,166503.10153375304
2717,181366.1970709824
2718,227353.58562567728
2719,153901.495395228
2720,163358.18078608523
2721,139417.59472691576
2722,161767.63580031745
2723,146150.38441906034
2724,129009.70114491515
2725,135401.37663353124
2726,142504.88118999667
2727,169184.47248078603
2728,164355.72867433712
2729,154294.67215800495
2730,140675.09872249866
2731,122266.91505914902
2732,121010.1207537057
2733,162461.19023507816
2734,157553.08497061496
